Rank	CPM.Ave
7726	1.2927129495012695
7727	1.2896158617778744
7728	1.2872250848092037
7729	1.2851828702294557
7730	1.2832373082668453
7731	1.2805147565618111
7732	1.2782305982537987
7733	1.2762052630020257
7734	1.2733804550057637
7735	1.2709613416045287
7736	1.267989031506509
7737	1.2652295685477302
7738	1.262453199257764
7739	1.2600856146117287
7740	1.257992201296457
7741	1.2560381372584244
7742	1.2533870957130495
7743	1.2505067759508233
7744	1.248556306525127
7745	1.2457740782226034
7746	1.242617970211946
7747	1.2403128022328909
7748	1.2383525026307232
7749	1.2350240339699559
7750	1.2330401193490317
7751	1.2305644424405078
7752	1.2277206708535455
7753	1.2249075873673694
7754	1.2225693687085089
7755	1.2198122632356319
7756	1.2177719332532495
7757	1.2154748357197487
7758	1.2134246350275646
7759	1.2114195038600792
7760	1.2095942648138713
7761	1.2081705293496163
7762	1.2066837418833156
7763	1.2051810144393598
7764	1.203064382364662
7765	1.2015069144922224
7766	1.2000286223939598
7767	1.198380616173926
7768	1.1964632195196572
7769	1.1945596042477438
7770	1.1924992118036326
7771	1.190766687538656
7772	1.189004179711111
7773	1.1867744457003748
7774	1.1848959557131482
7775	1.1825724405940463
7776	1.1801758286507187
7777	1.1780022075378627
7778	1.1753733156926045
7779	1.172753041538189
7780	1.170388718062407
7781	1.1687760720115639
7782	1.1666015689973743
7783	1.1643618295408424
7784	1.1625315940866396
7785	1.1606721979048098
7786	1.1586977151117686
7787	1.1565900603937251
7788	1.1537655165576046
7789	1.1514303170482667
7790	1.149488400425132
7791	1.1473200870137332
7792	1.145071540162168
7793	1.143232036926298
7794	1.1409495023997112
7795	1.1391861432092316
7796	1.1378574686847802
7797	1.1361959945129891
7798	1.134735028036557
7799	1.1333044977970945
7800	1.1311485117873747
7801	1.1292193494778402
7802	1.1262366110243496
7803	1.1240764543575676
7804	1.1221645633989221
7805	1.120242172707309
7806	1.1184580850106618
7807	1.1164249947383562
7808	1.1137141005386402
7809	1.111579572107863
7810	1.109553702520898
7811	1.1065206149230176
7812	1.1040707885077687
7813	1.1019013040933243
7814	1.100103019587353
7815	1.0979609624642666
7816	1.0957126149876257
7817	1.0946442135653582
7818	1.0928764575404442
7819	1.0905971409627002
7820	1.0882563298314152
7821	1.0867043900623812
7822	1.0850961267341783
7823	1.08334829597326
7824	1.0816489591504312
7825	1.080168984805623
7826	1.0786981973361074
7827	1.0765775377370412
7828	1.0746354066430703
7829	1.0721919850233756
7830	1.070570710836103
7831	1.0687923758913527
7832	1.0667343066651434
7833	1.0651477924487158
7834	1.0639802285362332
7835	1.0627300111484466
7836	1.0615741602648747
7837	1.0594993583132906
7838	1.057949323647748
7839	1.0569414425943677
7840	1.0557154671939035
7841	1.053607143898398
7842	1.052262428246999
7843	1.051103557378751
7844	1.0497633751984028
7845	1.0485655957796822
7846	1.0475620543723239
7847	1.0457116589595765
7848	1.043875354897152
7849	1.0423248320558014
7850	1.0401862692615462
7851	1.0383781599437831
7852	1.0371272648091951
7853	1.0350416336290886
7854	1.0330393524150907
7855	1.0313982437073854
7856	1.0294438033034075
7857	1.0255269173854682
7858	1.022892009804522
7859	1.0207605255992578
7860	1.0186153725614182
7861	1.0168660172746387
7862	1.0145132167258717
7863	1.0122796545214325
7864	1.0104328938976153
7865	1.0087965687852298
7866	1.0074722512575662
7867	1.0052862454834413
7868	1.003351600552901
7869	1.001784050649732
7870	1.0002403700533968
7871	0.998242465068137
7872	0.9965626648743541
7873	0.9949908327544874
7874	0.9929044555786011
7875	0.9911476893907774
7876	0.9895391258274479
7877	0.9878964951331269
7878	0.9863284988806466
7879	0.9852011816119004
7880	0.9836604739205507
7881	0.9817054220341206
7882	0.9796371573616035
7883	0.9774978332880416
7884	0.9757461756083273
7885	0.973753833344503
7886	0.9722978040780624
7887	0.9705601303027317
7888	0.9690079394488935
7889	0.9663661969517976
7890	0.9650555040260621
7891	0.9631489742013556
7892	0.9612014428824024
7893	0.9596560192843402
7894	0.957412437332228
7895	0.9552849730373965
7896	0.9533839212199515
7897	0.9520988965807524
7898	0.9505017975454882
7899	0.948964337997246
7900	0.9468221584681379
7901	0.9443816763784626
7902	0.9426633377987015
7903	0.9408594290931135
7904	0.9387913869373931
7905	0.9375366836403075
7906	0.9358124812708449
7907	0.9343571247388706
7908	0.9327332907848238
7909	0.9310022636683284
7910	0.9286768525319272
7911	0.926965670061923
7912	0.9237118735982234
7913	0.921717271334498
7914	0.9197760427019048
7915	0.9181113030093623
7916	0.9168657851546792
7917	0.915151668455574
7918	0.9133915014042864
7919	0.9115957244013477
7920	0.9096822730064817
7921	0.9076627948085457
7922	0.9058779168803839
7923	0.9035614393479076
7924	0.9015462335547964
7925	0.9004574800137752
7926	0.8991903136150273
7927	0.8983210763024716
7928	0.8975663441091365
7929	0.895788145982564
7930	0.8943823117580001
7931	0.8925940943121466
7932	0.8914654405752906
7933	0.8896475740309349
7934	0.8879906419803337
7935	0.8864253357150009
7936	0.8847506640115439
7937	0.8831119978398638
7938	0.8815226994304207
7939	0.8804245736574832
7940	0.8789299925909712
7941	0.8775679689040021
7942	0.8758786893737286
7943	0.8744991864302296
7944	0.8733557952585799
7945	0.8721009125774161
7946	0.8708780997173268
7947	0.8694910930597098
7948	0.8680451141763461
7949	0.8664991866913944
7950	0.8642265792983147
7951	0.8629451758816817
7952	0.861094210258928
7953	0.8590781930543222
7954	0.8576537624168301
7955	0.8562430547442359
7956	0.8547854598051876
7957	0.8531652804028116
7958	0.8513784121336793
7959	0.8499655767132538
7960	0.8484599372265693
7961	0.8464512046122066
7962	0.843839564372278
7963	0.8424811485724412
7964	0.8411599119836071
7965	0.8395255698807412
7966	0.8374780980694135
7967	0.835850153814371
7968	0.8342842651829918
7969	0.8330661293664262
7970	0.8307184300577325
7971	0.8291082665971589
7972	0.8273621049834116
7973	0.8252592899212694
7974	0.8233932391058428
7975	0.8217985658123779
7976	0.8193847309683346
7977	0.8180895884968973
7978	0.8163700561249518
7979	0.8144850478341776
7980	0.8127377363693844
7981	0.8110865770833002
7982	0.8095091679150416
7983	0.8081246125917458
7984	0.806401414046371
7985	0.8045847444707438
7986	0.8034055283936486
7987	0.802566094054083
7988	0.8007794604923092
7989	0.799601837903855
7990	0.7982649273271009
7991	0.7969229124242201
7992	0.7956126496413052
7993	0.7939651571014923
7994	0.7923500737523703
7995	0.7909772061873138
7996	0.7893114308741949
7997	0.7879662065833983
7998	0.7865508215418968
7999	0.7849054551065966
8000	0.7831536119401336
8001	0.7818361422316519
8002	0.7800179820887395
8003	0.7785486931167489
8004	0.7771777135277177
8005	0.7759321602464407
8006	0.7746757903264836
8007	0.7735285226208054
8008	0.7724721134474676
8009	0.7715355713231408
8010	0.7700639469980467
8011	0.7686009360607797
8012	0.7668217935618118
8013	0.7649692235237648
8014	0.763367511568881
8015	0.7618954891530891
8016	0.7597818204417038
8017	0.7579183467054419
8018	0.7559176905363261
8019	0.7542357606547786
8020	0.7526635429068522
8021	0.7514242053077935
8022	0.7501125751644186
8023	0.74849308989434
8024	0.7468618538024866
8025	0.7451574969204918
8026	0.7433847785003729
8027	0.7416626658351151
8028	0.7398759306954937
8029	0.7383405396667795
8030	0.7365301320571238
8031	0.7345692632391975
8032	0.7332131580538873
8033	0.7319240149418981
8034	0.7303584839920045
8035	0.7286734315286317
8036	0.7273360491181092
8037	0.7256264963424353
8038	0.7239830974434882
8039	0.7225665986384613
8040	0.7211053599154493
8041	0.7195625779139829
8042	0.7182297329249717
8043	0.7172557952408133
8044	0.7152102655376745
8045	0.7138130996695795
8046	0.7125049868567406
8047	0.7109785344800329
8048	0.7092298326556092
8049	0.7080408812613297
8050	0.7064881345244437
8051	0.7041732239633495
8052	0.7027164580452626
8053	0.7007836752503657
8054	0.6990506530149212
8055	0.6969180773028361
8056	0.6956197388208979
8057	0.6938581610011589
8058	0.6923868213087937
8059	0.6908554208948909
8060	0.6896047195120183
8061	0.6883592398297973
8062	0.6871455571515618
8063	0.6861556750559987
8064	0.6850005447994484
8065	0.6836502414046308
8066	0.6823028693444628
8067	0.6807347199770278
8068	0.6788014776256844
8069	0.6768841389991801
8070	0.6755680026629284
8071	0.6744771622006385
8072	0.6720000936296069
8073	0.6701482241420397
8074	0.6686697072616631
8075	0.6675168118989904
8076	0.6663767599940699
8077	0.664806835132308
8078	0.6637426418328805
8079	0.6623759993603727
8080	0.66141446745962
8081	0.6602222958846081
8082	0.6581340580988227
8083	0.655925282256793
8084	0.6540110473034177
8085	0.6527952597489235
8086	0.651385632623648
8087	0.6504425240316765
8088	0.6490459718996642
8089	0.6477693898164836
8090	0.6460397238721514
8091	0.644570600545615
8092	0.6430664090032965
8093	0.6421060448379762
8094	0.6409080992943981
8095	0.6395381309315531
8096	0.6379526018212627
8097	0.6363249704058557
8098	0.6349689258233625
8099	0.6335499162644712
8100	0.6309550100380852
8101	0.6287821805307966
8102	0.6267972080122982
8103	0.6248407635604615
8104	0.6231000248373281
8105	0.6215075527072393
8106	0.6193616880493137
8107	0.6178143985725753
8108	0.6168661022452641
8109	0.6157125757930972
8110	0.6144946095488072
8111	0.6132728238529286
8112	0.6116727520335703
8113	0.6104862216190156
8114	0.6092823886436369
8115	0.60834947382478
8116	0.6075563763942732
8117	0.6063295855202095
8118	0.6055951186538512
8119	0.6044323965780208
8120	0.6036507727299893
8121	0.6024935127975282
8122	0.6014931209209061
8123	0.6004219720890734
8124	0.5991458707388011
8125	0.5974427518886153
8126	0.5962807174087021
8127	0.5945958661867786
8128	0.5932727975682698
8129	0.5920923054797433
8130	0.5910516189328782
8131	0.5897497268820772
8132	0.588235441128457
8133	0.5875022080367089
8134	0.58601826041785
8135	0.5848653815774225
8136	0.5830364572123529
8137	0.5815188194491911
8138	0.5795318949963805
8139	0.5785522998458628
8140	0.5774396153270688
8141	0.5769272826437274
8142	0.5754972491555941
8143	0.5744891763666357
8144	0.5733782348667891
8145	0.5724531839541228
8146	0.5713171234094315
8147	0.5703141808918623
8148	0.5690886615458838
8149	0.5673193995215279
8150	0.565885761510591
8151	0.564558292468235
8152	0.5635137053670733
8153	0.5619947936104375
8154	0.5608429593541184
8155	0.5598256826563021
8156	0.5588157022606245
8157	0.557795397893251
8158	0.5568796520642151
8159	0.5558893338138823
8160	0.555051971777318
8161	0.5543971842547011
8162	0.5534746879276513
8163	0.5524781270792407
8164	0.5514005377502373
8165	0.5507603122352229
8166	0.5497035509411389
8167	0.5486305808186007
8168	0.5474114842301102
8169	0.5465126954430182
8170	0.5457110991485244
8171	0.5445948087975302
8172	0.5438119268819046
8173	0.5427083216431189
8174	0.5416729054525592
8175	0.5402894879956986
8176	0.5388349019835216
8177	0.5373467579161946
8178	0.5359323142691135
8179	0.5342247702033626
8180	0.5328260273875938
8181	0.5317755003005677
8182	0.5306214266907799
8183	0.5291738174336343
8184	0.5275833186121561
8185	0.5255797152808751
8186	0.5242523090403827
8187	0.5222450715165797
8188	0.5204550192717162
8189	0.519504677825434
8190	0.5178968447229341
8191	0.516731099674083
8192	0.51529360473655
8193	0.5144046989571908
8194	0.5132666943883849
8195	0.5121247243238792
8196	0.5112801254152762
8197	0.5107900566480519
8198	0.5102667272383192
8199	0.5094150978288875
8200	0.5081888841790884
8201	0.506992213507854
8202	0.5060306319879299
8203	0.5051188927757574
8204	0.503678130301577
8205	0.5028784573592526
8206	0.5020094237093115
8207	0.5011475866047573
8208	0.5001716108604015
8209	0.49924312054938635
8210	0.49854531945728936
8211	0.4974827678740873
8212	0.4967557657283281
8213	0.4957200824879129
8214	0.49482193542525815
8215	0.49367732650743906
8216	0.4927964115197221
8217	0.4917989348557539
8218	0.49076489009686153
8219	0.48971649809088746
8220	0.48797380696419107
8221	0.485992652780457
8222	0.48445548097277635
8223	0.4829360013460427
8224	0.48196937430968434
8225	0.48072413326391095
8226	0.47860775245075227
8227	0.47740290772978927
8228	0.4764271135866649
8229	0.47563143231202276
8230	0.4747196074768344
8231	0.47386192346263545
8232	0.47279611486620504
8233	0.47206097847474693
8234	0.47066559657871054
8235	0.4697053736097145
8236	0.4682461480004995
8237	0.4666743082105833
8238	0.4657114509820452
8239	0.4645278038690679
8240	0.46347099132830155
8241	0.46237463414113444
8242	0.46130093292853896
8243	0.45998694061581286
8244	0.458859393536543
8245	0.4573975484560417
8246	0.4565817611918737
8247	0.45604105943094897
8248	0.45492279939734215
8249	0.4540141954561185
8250	0.4528353510293722
8251	0.4518466857229022
8252	0.4506501194014465
8253	0.44921362866692305
8254	0.4480623998306402
8255	0.4468576503157713
8256	0.4458085477335569
8257	0.4447977387546505
8258	0.44426092572942383
8259	0.443313976668861
8260	0.442455666373103
8261	0.4414825552824727
8262	0.4407898304065288
8263	0.4398256856256854
8264	0.43913550238375904
8265	0.4378958966798671
8266	0.43690512838895834
8267	0.4363483731819279
8268	0.4351138881868104
8269	0.4340423895316993
8270	0.4326948067728807
8271	0.4310462619830914
8272	0.430174495231081
8273	0.42928106556522233
8274	0.4279695434395328
8275	0.42658212384091104
8276	0.4249588454303303
8277	0.4236246675833556
8278	0.4223965282807377
8279	0.4216191458332253
8280	0.4206231504576419
8281	0.41982587541767397
8282	0.4188090802018994
8283	0.41773141415086773
8284	0.41676102905120344
8285	0.41565372836395303
8286	0.414591459819518
8287	0.4139596625777159
8288	0.41239279248973215
8289	0.41078213007941544
8290	0.40972774161479203
8291	0.40852331915445833
8292	0.4078002318599338
8293	0.4070290495938791
8294	0.40618742277955006
8295	0.4053886146275149
8296	0.40404503376997514
8297	0.40285537261830656
8298	0.40218709572753963
8299	0.4013911239475793
8300	0.40060048517457475
8301	0.39992614795932224
8302	0.3994732389266312
8303	0.3982604001126939
8304	0.3975023536794193
8305	0.39655705333179014
8306	0.39543563035035734
8307	0.3942770838010173
8308	0.39319661565229347
8309	0.3918165362677671
8310	0.3906110365310296
8311	0.3896303462008461
8312	0.3881189859730289
8313	0.3872551087109452
8314	0.3864481657843849
8315	0.3859880641547847
8316	0.3854684056603412
8317	0.3847866543099048
8318	0.3844469266598666
8319	0.3839806158927062
8320	0.38340260982399826
8321	0.3827109216486703
8322	0.3818891457870129
8323	0.3811515905950705
8324	0.3803725570995454
8325	0.37986088567917115
8326	0.3789739718437881
8327	0.3783303699228084
8328	0.37761043805797195
8329	0.37679253727015194
8330	0.37565112053948496
8331	0.3743388006071185
8332	0.3732724058178025
8333	0.3721426528842139
8334	0.3711811348062532
8335	0.3701326002097422
8336	0.3691669878439594
8337	0.36831896889425086
8338	0.3671545597504069
8339	0.36636879917192766
8340	0.3657959061893515
8341	0.36472302864241735
8342	0.36338245522142104
8343	0.36254092159068996
8344	0.3614443587119085
8345	0.36089010201792676
8346	0.35993991546242826
8347	0.35910941361901333
8348	0.3580349783305661
8349	0.3569313457923792
8350	0.35567657882196885
8351	0.354297908612273
8352	0.3531661405303776
8353	0.35192616972951574
8354	0.3509768301111969
8355	0.3491660206268874
8356	0.34820453194999995
8357	0.346924333893567
8358	0.34595526851791103
8359	0.3448059350077274
8360	0.34385768087359936
8361	0.34291445280467187
8362	0.3422368790578268
8363	0.3412702480793183
8364	0.3397006925119297
8365	0.33903093019665564
8366	0.33814877825717027
8367	0.33732842431888693
8368	0.33623439016004986
8369	0.3349057882957705
8370	0.3332535240786531
8371	0.33253379198849176
8372	0.3310874535281568
8373	0.3302790564136697
8374	0.3293671596624417
8375	0.32773713660102166
8376	0.3262857576770643
8377	0.32527411177735177
8378	0.32466845819369344
8379	0.3240184750950072
8380	0.3234218304313434
8381	0.3226045791977105
8382	0.3218205748864853
8383	0.32077127709967734
8384	0.3200151948706662
8385	0.3189964511253489
8386	0.3169730444157822
8387	0.3159786446748189
8388	0.31529734015875854
8389	0.31474888947575486
8390	0.313955046783321
8391	0.3130239558381966
8392	0.3123023136418597
8393	0.31147669193510896
8394	0.31068874613847897
8395	0.30933005641802724
8396	0.3085292882772257
8397	0.30740915973802846
8398	0.3065847774838553
8399	0.30560467492355475
8400	0.3045401609907362
8401	0.3035826010492579
8402	0.3021460677621092
8403	0.30129527064307926
8404	0.30056687813285216
8405	0.29924684586755224
8406	0.297883427329747
8407	0.29676032404143177
8408	0.29500598158337055
8409	0.294071342796841
8410	0.2928072863048603
8411	0.2921244643726634
8412	0.2912101021174023
8413	0.29044826448987665
8414	0.28987171220016933
8415	0.2889416188611052
8416	0.2883954228930293
8417	0.2877849547562202
8418	0.2872086141650887
8419	0.2865164597415158
8420	0.2857461240950429
8421	0.28517450435893504
8422	0.28440270567656817
8423	0.2835895930378876
8424	0.28260869084623186
8425	0.28191314132427236
8426	0.2812498738653944
8427	0.28061626384415944
8428	0.27976091775102624
8429	0.2787209144512725
8430	0.2775108616301212
8431	0.2765741650106091
8432	0.27585393865265645
8433	0.27511761268095497
8434	0.27390415528737955
8435	0.27325110409533016
8436	0.2726652154093312
8437	0.2718535244305409
8438	0.27088548837826426
8439	0.27015201948731743
8440	0.268860564470925
8441	0.26832525037517485
8442	0.2675517387827754
8443	0.2665690614537585
8444	0.2656336588985651
8445	0.26454621074034335
8446	0.263749027212246
8447	0.263132488025418
8448	0.26248354515161265
8449	0.2621649215305484
8450	0.2615408522246311
8451	0.26127379260941547
8452	0.26079465104023586
8453	0.26017523916806146
8454	0.2596346823320372
8455	0.2592099124792343
8456	0.25839140857516774
8457	0.25752370252229734
8458	0.2569587813028813
8459	0.25665564544068087
8460	0.2558661598469704
8461	0.25496983181027205
8462	0.2545520648661431
8463	0.25393564340468844
8464	0.253282052156641
8465	0.25235518725097705
8466	0.25178656691322854
8467	0.2509259049414437
8468	0.2499482055480377
8469	0.24889560709424
8470	0.24763705081977175
8471	0.24733502211527353
8472	0.24674009204078767
8473	0.24589628652436168
8474	0.2451198771061237
8475	0.24467970218297233
8476	0.24407766843655201
8477	0.24330274874616933
8478	0.2425004783276791
8479	0.2418433611128086
8480	0.24099641138179767
8481	0.2403832273887092
8482	0.2396518887307341
8483	0.23890534022729593
8484	0.23786762486416438
8485	0.23721670029276073
8486	0.23651000098035108
8487	0.2354606571366514
8488	0.23436536060950103
8489	0.2338012576144056
8490	0.2327956418739886
8491	0.2313997653163721
8492	0.23060102847048927
8493	0.22984060713813456
8494	0.22835134519107475
8495	0.22699537715103685
8496	0.22617910225472881
8497	0.22512472214835408
8498	0.2245504930281212
8499	0.22300782677923348
8500	0.22223067016478845
8501	0.22116899898393028
8502	0.2203149101021483
8503	0.2194655242793902
8504	0.2190122717966758
8505	0.21815048188263939
8506	0.2176356676663218
8507	0.21672207984378436
8508	0.2157335040451647
8509	0.21452586525581332
8510	0.21382607140234605
8511	0.21307181949947918
8512	0.21219270173512908
8513	0.21068991367946527
8514	0.20969694125705204
8515	0.2089669192006298
8516	0.2077598461622856
8517	0.20690225047776856
8518	0.20648064799597518
8519	0.20552698706728714
8520	0.204572545293763
8521	0.20375968737403916
8522	0.2031555088897397
8523	0.20248773512991333
8524	0.2014293688747369
8525	0.20022469105745072
8526	0.19917370141997737
8527	0.19838727292671546
8528	0.19771903551810086
8529	0.1963291706387956
8530	0.1952141061230066
8531	0.19481360018955096
8532	0.19412518451449495
8533	0.19360623391646273
8534	0.19313452671556308
8535	0.1925065363989465
8536	0.19220360105836537
8537	0.1917344886259911
8538	0.19094495047231966
8539	0.1904481040146018
8540	0.18949356133594938
8541	0.18916071924197012
8542	0.18881959977030416
8543	0.1880107135465772
8544	0.18736076863432055
8545	0.18692496885614915
8546	0.18642453783473253
8547	0.18628288513296357
8548	0.18595598327007481
8549	0.18549043533861098
8550	0.18453685139013484
8551	0.18429526399615906
8552	0.18373381741511585
8553	0.1830260197048642
8554	0.1825995489990386
8555	0.18203200984695614
8556	0.1813895425383521
8557	0.1806829473982985
8558	0.18018646715704673
8559	0.17946901887909353
8560	0.17855060439743606
8561	0.17825630802899758
8562	0.17770507319049253
8563	0.17711095387503464
8564	0.17643313959722973
8565	0.17575045955919816
8566	0.17537705267479317
8567	0.17503742776525333
8568	0.1741326336049763
8569	0.17391486295340208
8570	0.17368413553855416
8571	0.17325610819548798
8572	0.1729725991823738
8573	0.17262523195967627
8574	0.17231109757319685
8575	0.1718771759306356
8576	0.1709112296607012
8577	0.17049501924537197
8578	0.16999036429931266
8579	0.1693605307857209
8580	0.16852716464754908
8581	0.16798299809520803
8582	0.16759997350166025
8583	0.16714710695414553
8584	0.1667410621956778
8585	0.1663220004054983
8586	0.16599895080256458
8587	0.16532831669072443
8588	0.16453116038841326
8589	0.16320677894794214
8590	0.16245871548183174
8591	0.1618538001983646
8592	0.16135387526753595
8593	0.1606108833634931
8594	0.1603509395393878
8595	0.15986920534555626
8596	0.15945200449745672
8597	0.15901295474364227
8598	0.15855967980519356
8599	0.1579626293288393
8600	0.15747659084625956
8601	0.1569032441229348
8602	0.15642838611258816
8603	0.15597120907621542
8604	0.15561915612702643
8605	0.1554127513287485
8606	0.15486716770483702
8607	0.15447034770937734
8608	0.15309029075969394
8609	0.15255595035699737
8610	0.1522511649959113
8611	0.15188835781726268
8612	0.15154287170353167
8613	0.151226150211935
8614	0.15070572961224962
8615	0.15031107289109288
8616	0.14950493824147293
8617	0.14937392122426507
8618	0.1490603557535771
8619	0.14870410307056667
8620	0.14824202105578807
8621	0.14739388392548256
8622	0.146565960581917
8623	0.1456304622612715
8624	0.1448690642987275
8625	0.14427045299968652
8626	0.14406080738282004
8627	0.1435479459846927
8628	0.14302055374163788
8629	0.14224213928174453
8630	0.14187843334404646
8631	0.14111721909023114
8632	0.14081655917548774
8633	0.14021460187126933
8634	0.14005192343449185
8635	0.13971638668436942
8636	0.13955346316738987
8637	0.13947885761081888
8638	0.1391058654277838
8639	0.1389863546457805
8640	0.13833833574283305
8641	0.13802776599487074
8642	0.1378286854561602
8643	0.13765563636385517
8644	0.13710884868005632
8645	0.13654185476662303
8646	0.13609024357628147
8647	0.13553035013924808
8648	0.13520792481665878
8649	0.13499557575323345
8650	0.1348433823448365
8651	0.13469095569765432
8652	0.13397368325781023
8653	0.13340499517078136
8654	0.13272883526747525
8655	0.13211803519756854
8656	0.13174934275542025
8657	0.13167674342778832
8658	0.1309909054833248
8659	0.13014475280169552
8660	0.1297871354429342
8661	0.12947335670617327
8662	0.12910207359354203
8663	0.1283273843753397
8664	0.12799760533335786
8665	0.12774873715932583
8666	0.1274534977849466
8667	0.12713885733997768
8668	0.12678496711026277
8669	0.12608190859822146
8670	0.12584552071825744
8671	0.12549130464591662
8672	0.1253678471992076
8673	0.12496420103985185
8674	0.12465207641002785
8675	0.1240538420693619
8676	0.12341550799034222
8677	0.12250779424177918
8678	0.12222090723908488
8679	0.12179841816884726
8680	0.12124791599748397
8681	0.12091842228323854
8682	0.12067914770458218
8683	0.12032866514479389
8684	0.11955832439000764
8685	0.11849362603843058
8686	0.11802049240581736
8687	0.11758232587605481
8688	0.11718465159443386
8689	0.11674810179782996
8690	0.11615081109373249
8691	0.11576913132118814
8692	0.11508565483860533
8693	0.11482085134194536
8694	0.11449501342140778
8695	0.11411562668724956
8696	0.11345910618818206
8697	0.11317930423235786
8698	0.11295292885584701
8699	0.11273146075938521
8700	0.11242424903280321
8701	0.112293577284244
8702	0.1121514034236164
8703	0.11139763218297787
8704	0.11132120354127234
8705	0.11098618455330926
8706	0.1109409492134038
8707	0.11080402910306444
8708	0.11073552821601751
8709	0.11032617400332012
8710	0.11014227412018372
8711	0.11002876243764381
8712	0.10983549737269435
8713	0.1097457319675576
8714	0.10921692800356443
8715	0.10885949248969093
8716	0.10878329206350676
8717	0.10839005988749674
8718	0.10821513151333474
8719	0.10804397974052031
8720	0.10779791033802687
8721	0.1073331330442093
8722	0.1070274896567248
8723	0.10622104189079923
8724	0.10586489362859508
8725	0.10517857681213856
8726	0.1044791999012231
8727	0.1042628554180316
8728	0.1041857851782624
8729	0.10379175683414961
8730	0.1035368581445717
8731	0.10296411935377354
8732	0.102856807813457
8733	0.10268086628634276
8734	0.102566947839614
8735	0.10236548095872015
8736	0.10205156853210917
8737	0.101904606095651
8738	0.10182673412075947
8739	0.10163200130544313
8740	0.10138626701635438
8741	0.10104403551008456
8742	0.10061036116266252
8743	0.10005828135277985
8744	0.09984902294241037
8745	0.09932014688857295
8746	0.0989060597409801
8747	0.09868172757801556
8748	0.09811405707423163
8749	0.0979330748391617
8750	0.09748909395086726
8751	0.09717219477856684
8752	0.09681985930943496
8753	0.09663369803278136
8754	0.09640886636454725
8755	0.09587507562470911
8756	0.09544190826067112
8757	0.09524248929587942
8758	0.09497609666840244
8759	0.0946156886989297
8760	0.0937926136910035
8761	0.0934263001226311
8762	0.09283121384549425
8763	0.09210531693676233
8764	0.0913811512674838
8765	0.09017409390706196
8766	0.08945757742471563
8767	0.0890100619970252
8768	0.08866394274228416
8769	0.08854652163589045
8770	0.08827231057276876
8771	0.08788948481111446
8772	0.08783411594722006
8773	0.08747332579852955
8774	0.0872968523898982
8775	0.08704312685814608
8776	0.0867972281178356
8777	0.0864323876782008
8778	0.08557817344663934
8779	0.08491940930302061
8780	0.08442675240147443
8781	0.08355229041439831
8782	0.08294693572799422
8783	0.08255268788370028
8784	0.08226331120495092
8785	0.0820257094602621
8786	0.08145128355880292
8787	0.08105176225104624
8788	0.0804804144242241
8789	0.07995652010768507
8790	0.07953357392983908
8791	0.07911591802251322
8792	0.07833999410803098
8793	0.07780364877157281
8794	0.07719859741390041
8795	0.07648054573919442
8796	0.07640072399881596
8797	0.07609062934558024
8798	0.07551191595826655
8799	0.0748334812037936
8800	0.0732849197010018
8801	0.0723906634636352
8802	0.07156643312818856
8803	0.07110417647726143
8804	0.07099184001461016
8805	0.07037513957891135
8806	0.06968633407558493
8807	0.06920334233668618
8808	0.0685632052685361
8809	0.06807930552005255
8810	0.067418152352419
8811	0.06702520586631147
8812	0.06607417159307798
8813	0.06554996850049842
8814	0.06542394178643364
8815	0.06516554134978735
8816	0.06489907595609716
8817	0.06472643468073978
8818	0.0637912476851907
8819	0.06370128574172844
8820	0.06312215053830265
8821	0.06210661206284913
8822	0.06162169885487682
8823	0.06130633557677461
8824	0.0609802301376619
8825	0.05988168861811599
8826	0.0593504246057925
8827	0.05912224285249563
8828	0.05887755011909014
8829	0.058704031521012265
8830	0.05842688765868862
8831	0.05758161957509831
8832	0.05726829173338643
8833	0.056966627482684745
8834	0.056579783845451835
8835	0.05615179205372941
8836	0.055803170561985145
8837	0.055179129063477515
8838	0.05504579691221067
8839	0.05468006728034474
8840	0.05399110409081876
8841	0.05382138267420356
8842	0.05342502951119424
8843	0.05326154057251248
8844	0.05317575608082379
8845	0.05298058747336913
8846	0.052650221797435004
8847	0.05230416557811039
8848	0.05217493766450011
8849	0.05180773217247347
8850	0.05119292873459969
8851	0.050807234386354455
8852	0.05063044264355139
8853	0.0499244591511698
8854	0.04933149753901372
8855	0.04872829214629583
8856	0.048064047271788535
8857	0.04761392705310531
8858	0.04699076187693439
8859	0.04661974372741918
8860	0.04586826387626467
8861	0.045696391199862775
8862	0.045572558007627495
8863	0.04543023761883688
8864	0.045418741871874835
8865	0.045326586480373555
8866	0.045112411990083104
8867	0.044837285419110924
8868	0.04466499140877029
8869	0.043809330081205376
8870	0.043570297155968725
8871	0.04334420507482473
8872	0.042504683124898364
8873	0.04234026817240394
8874	0.04165577889435837
8875	0.0415749916044591
8876	0.0412134043253785
8877	0.040343867834152766
8878	0.03971376355410822
8879	0.038324880095512576
8880	0.037998113853729094
8881	0.037524375908204566
8882	0.03621576389444276
8883	0.035848136868235805
8884	0.0357326832779529
8885	0.03511570847109
8886	0.03483805482394726
8887	0.03452542425806046
8888	0.034315071006275254
8889	0.034006586295257143
8890	0.033709076076014095
8891	0.03317364121200065
8892	0.03284262194442715
8893	0.03274726376037366
8894	0.03264051798218365
8895	0.03200796032691238
8896	0.03179384065874304
8897	0.031560335876730315
8898	0.03129801572821498
